subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,account_name,industry,country,signup_date,referral_source,total_usage_events,total_usage_mins,total_errors,distinct_active_days,total_support_tickets,avg_satisfaction_score,avg_resolution_time_hrs,is_high_risk
S-f50851,A-c58f49,2024-11-07,,Enterprise,70,13930,167160,False,False,False,False,monthly,True,0,Company_480,EdTech,US,2024-07-31,other,7.0,252.31666666666666,3.0,7.0,3.0,5.0,36.333333333333336,0
S-89e98a,A-c222ab,2024-12-27,,Pro,32,1568,18816,False,False,False,False,monthly,True,0,Company_206,Cybersecurity,US,2024-05-10,other,12.0,470.1333333333333,9.0,12.0,4.0,5.0,39.0,0
S-51dd23,A-7c6b6b,2024-12-14,,Basic,6,114,1368,False,False,False,False,monthly,True,0,Company_223,FinTech,US,2024-11-30,other,9.0,266.98333333333335,7.0,9.0,5.0,4.333333333333333,52.2,0
S-532e80,A-993085,2023-09-30,,Enterprise,31,6169,74028,False,False,False,False,annual,False,0,Company_258,HealthTech,US,2023-06-01,ads,2.0,6.05,1.0,2.0,4.0,3.5,46.5,1
S-1682d4,A-c16b88,2024-12-26,,Enterprise,23,4577,54924,False,False,False,False,annual,False,0,Company_431,HealthTech,US,2023-12-02,event,4.0,284.0,5.0,4.0,3.0,3.0,48.333333333333336,0
S-dcbf45,A-0f3e88,2024-01-01,,Pro,22,1078,12936,False,True,False,False,monthly,True,0,Company_428,HealthTech,US,2023-07-23,other,8.0,371.75,3.0,8.0,3.0,4.5,48.0,0
S-7151d9,A-eb7c38,2024-04-12,,Basic,102,1938,23256,False,True,False,False,annual,True,0,Company_47,DevTools,AU,2024-02-25,organic,4.0,161.93333333333334,2.0,4.0,5.0,4.333333333333333,22.4,0
S-523cce,A-1b9609,2024-08-28,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,0,Company_5,EdTech,IN,2023-10-12,ads,5.0,203.78333333333333,0.0,5.0,4.0,3.0,43.0,0
S-c069ab,A-956988,2024-12-05,,Enterprise,55,10945,131340,False,False,False,False,annual,True,0,Company_14,EdTech,UK,2024-11-30,ads,10.0,300.1666666666667,3.0,10.0,2.0,3.0,50.5,0
S-d66d63,A-6c093d,2023-08-25,,Pro,13,637,7644,False,False,False,False,annual,True,0,Company_12,DevTools,US,2023-04-14,partner,10.0,517.7833333333333,6.0,10.0,3.0,5.0,40.333333333333336,0
S-6f75be,A-65a46c,2024-03-05,,Enterprise,78,15522,186264,False,False,False,False,monthly,True,0,Company_95,HealthTech,US,2023-11-04,event,1.0,68.85,0.0,1.0,8.0,4.0,45.125,1
S-ea3d54,A-439b2f,2024-05-30,,Enterprise,1,199,2388,False,False,False,False,monthly,False,0,Company_152,DevTools,US,2024-02-21,ads,6.0,153.6,2.0,6.0,3.0,,18.333333333333332,0
S-dc6a2a,A-309e54,2024-12-21,,Pro,15,0,0,True,False,False,False,monthly,True,0,Company_371,DevTools,US,2024-12-09,other,4.0,265.6333333333333,2.0,4.0,5.0,3.0,23.8,0
S-e21910,A-50f3f7,2024-02-02,,Basic,31,589,7068,False,False,False,False,monthly,True,0,Company_140,HealthTech,US,2023-12-22,partner,5.0,246.15,1.0,5.0,6.0,5.0,37.833333333333336,0
S-6cfb27,A-a8d89d,2024-09-29,,Basic,13,247,2964,False,False,False,False,monthly,True,0,Company_326,EdTech,US,2023-12-08,ads,7.0,453.71666666666664,8.0,7.0,2.0,5.0,44.5,0
S-37a280,A-40906c,2024-05-28,,Basic,92,0,0,True,False,False,False,monthly,True,0,Company_235,EdTech,US,2024-03-27,ads,4.0,180.45,3.0,4.0,5.0,3.75,29.2,0
S-81caea,A-3932db,2024-02-15,,Basic,19,361,4332,False,True,True,False,monthly,True,0,Company_144,HealthTech,CA,2023-10-04,other,6.0,388.7,6.0,6.0,6.0,4.333333333333333,41.0,0
S-af430c,A-1b7577,2024-12-29,,Pro,11,539,6468,False,False,False,False,monthly,True,0,Company_39,Cybersecurity,US,2024-10-27,other,5.0,235.41666666666666,3.0,5.0,5.0,4.0,27.2,0
S-e2c20a,A-3be56b,2023-12-16,,Pro,62,3038,36456,False,False,False,False,monthly,True,0,Company_200,HealthTech,IN,2023-10-26,event,8.0,455.31666666666666,4.0,8.0,4.0,3.5,40.25,0
S-cbfd83,A-fa2041,2024-06-16,,Pro,52,2548,30576,False,False,False,False,monthly,True,0,Company_211,HealthTech,US,2024-05-29,organic,3.0,153.9,0.0,3.0,1.0,3.0,16.0,1
S-864157,A-039727,2024-12-15,,Pro,25,1225,14700,False,False,False,False,annual,True,0,Company_107,EdTech,AU,2024-11-02,organic,4.0,316.3666666666667,1.0,4.0,0.0,,,0
S-d9d6ac,A-054577,2024-07-17,,Enterprise,3,597,7164,False,False,True,False,annual,True,0,Company_455,EdTech,UK,2024-04-28,ads,7.0,294.81666666666666,2.0,7.0,1.0,4.0,46.0,0
S-67da25,A-5a92e7,2024-07-22,,Basic,7,133,1596,False,False,False,False,annual,True,0,Company_413,HealthTech,US,2024-06-11,ads,3.0,82.35,3.0,3.0,7.0,4.4,45.0,1
S-80016a,A-1b9609,2024-01-11,,Enterprise,5,995,11940,False,False,False,False,monthly,True,0,Company_5,EdTech,IN,2023-10-12,ads,2.0,48.81666666666667,2.0,2.0,4.0,3.0,43.0,1
S-817cf0,A-378b99,2024-10-14,,Pro,9,441,5292,False,False,False,False,annual,True,0,Company_60,EdTech,UK,2024-09-01,ads,3.0,129.33333333333334,0.0,3.0,6.0,4.5,28.5,1
S-c9e261,A-dcc3f1,2024-10-29,,Enterprise,21,4179,50148,False,False,True,False,monthly,True,0,Company_314,HealthTech,US,2023-12-27,event,5.0,212.75,2.0,5.0,9.0,3.8,35.666666666666664,0
S-49b0da,A-fe79a5,2024-11-14,,Enterprise,9,1791,21492,False,False,False,False,annual,True,0,Company_81,HealthTech,IN,2024-02-21,ads,1.0,56.7,1.0,1.0,4.0,5.0,28.5,1
S-765100,A-b7ef83,2024-06-29,,Basic,43,817,9804,False,False,False,False,monthly,True,0,Company_474,Cybersecurity,UK,2024-05-29,partner,4.0,349.9166666666667,2.0,4.0,2.0,4.0,47.5,0
S-62fb8e,A-ef84cf,2024-03-12,,Enterprise,8,0,0,True,False,False,False,monthly,True,0,Company_274,EdTech,US,2024-03-01,partner,8.0,455.4,5.0,8.0,5.0,4.333333333333333,34.8,0
S-3e0382,A-425e76,2024-05-24,,Basic,27,513,6156,False,False,False,False,monthly,True,0,Company_110,DevTools,UK,2023-05-17,other,0.0,0.0,0.0,0.0,5.0,3.3333333333333335,48.2,1
S-fc4ac6,A-ac14bb,2024-02-22,2024-06-13,Basic,21,399,4788,False,False,False,True,monthly,True,1,Company_15,FinTech,US,2023-09-08,partner,8.0,317.01666666666665,6.0,8.0,2.0,4.0,24.5,0
S-798707,A-6e7827,2023-08-02,,Pro,8,392,4704,False,True,False,False,annual,True,0,Company_372,DevTools,US,2023-03-26,other,2.0,96.85,0.0,2.0,2.0,3.5,51.0,1
S-039a8e,A-331424,2024-02-16,2024-08-12,Basic,11,209,2508,False,False,False,True,annual,False,1,Company_246,DevTools,US,2023-11-06,organic,2.0,164.51666666666668,4.0,2.0,2.0,,24.5,1
S-d9f518,A-09540c,2024-11-14,,Pro,67,3283,39396,False,False,False,False,annual,True,0,Company_239,Cybersecurity,CA,2023-10-30,event,5.0,213.56666666666666,2.0,5.0,2.0,4.5,28.0,0
S-eb23dd,A-4ef964,2024-09-27,2024-10-29,Basic,38,722,8664,False,False,False,True,monthly,True,1,Company_262,HealthTech,US,2024-03-07,organic,8.0,309.06666666666666,2.0,8.0,3.0,4.0,42.666666666666664,0
S-816354,A-186a44,2024-05-20,,Pro,20,0,0,True,False,False,False,monthly,True,0,Company_101,HealthTech,US,2023-08-07,ads,4.0,197.1,6.0,4.0,7.0,3.5,38.285714285714285,0
S-4e4b10,A-4e631b,2024-08-22,,Basic,22,418,5016,False,False,False,False,monthly,False,0,Company_298,FinTech,US,2024-03-16,other,5.0,275.3833333333333,5.0,5.0,2.0,4.0,24.5,0
S-2fd486,A-18793f,2024-12-29,,Pro,148,7252,87024,False,False,False,False,annual,True,0,Company_488,EdTech,US,2024-12-18,organic,1.0,17.8,0.0,1.0,5.0,3.8,45.2,1
S-70a8d6,A-bcbe98,2024-11-20,,Pro,46,2254,27048,False,True,False,False,annual,True,0,Company_452,Cybersecurity,US,2024-07-29,other,5.0,176.2,0.0,5.0,7.0,4.0,38.285714285714285,0
S-3bb8a2,A-659280,2024-04-28,,Enterprise,19,3781,45372,False,False,False,False,monthly,False,0,Company_417,FinTech,IN,2023-11-17,event,4.0,147.3,3.0,4.0,4.0,4.333333333333333,8.0,0
S-b0e621,A-ced9aa,2024-11-23,,Pro,3,147,1764,False,False,False,False,monthly,True,0,Company_310,DevTools,US,2024-10-05,other,2.0,174.46666666666667,2.0,2.0,7.0,3.0,28.857142857142858,1
S-7018bf,A-625d0b,2024-10-17,,Pro,42,2058,24696,False,False,False,False,monthly,False,0,Company_290,EdTech,AU,2024-09-02,ads,1.0,50.0,2.0,1.0,5.0,3.0,48.4,1
S-326577,A-fda07f,2024-09-22,,Basic,7,133,1596,False,False,False,False,annual,True,0,Company_230,Cybersecurity,FR,2024-08-11,partner,3.0,179.5,4.0,3.0,5.0,4.0,17.8,1
S-26deeb,A-8adedc,2024-09-07,,Pro,68,3332,39984,False,False,False,False,annual,True,0,Company_300,EdTech,US,2024-02-11,event,2.0,89.78333333333333,0.0,2.0,4.0,4.0,49.25,1
S-59c612,A-aa9511,2023-10-25,,Basic,23,437,5244,False,False,False,False,monthly,True,0,Company_203,DevTools,US,2023-10-10,other,3.0,228.06666666666666,3.0,3.0,2.0,4.0,56.5,1
S-d933e7,A-fdfc91,2024-03-31,,Pro,29,1421,17052,False,False,False,False,monthly,True,0,Company_414,Cybersecurity,US,2023-05-06,ads,13.0,470.03333333333336,4.0,13.0,5.0,3.6666666666666665,28.8,0
S-45ee20,A-1619f8,2024-07-21,,Basic,29,551,6612,False,False,False,False,monthly,True,0,Company_183,DevTools,US,2024-05-20,organic,8.0,495.1333333333333,0.0,8.0,3.0,5.0,42.0,0
S-8c9649,A-c9bb3e,2024-09-30,,Pro,10,490,5880,False,False,False,False,monthly,False,0,Company_336,EdTech,US,2024-03-24,ads,7.0,336.6333333333333,2.0,7.0,7.0,4.2,27.714285714285715,0
S-83b708,A-2d1036,2024-09-02,,Basic,69,1311,15732,False,False,False,False,monthly,True,0,Company_399,FinTech,US,2024-06-14,ads,6.0,335.6666666666667,1.0,6.0,5.0,4.6,37.8,0
S-f84a6f,A-d27f50,2024-07-22,2024-10-14,Enterprise,44,8756,105072,False,False,False,True,monthly,True,1,Company_163,Cybersecurity,UK,2024-07-20,ads,1.0,44.4,0.0,1.0,4.0,3.75,37.5,1
S-369495,A-b3fe05,2024-10-20,2024-11-18,Pro,8,392,4704,False,False,False,True,monthly,True,1,Company_238,Cybersecurity,CA,2024-05-28,partner,4.0,315.95,3.0,4.0,4.0,3.0,48.25,0
S-6f0aa3,A-1986ca,2023-11-16,,Enterprise,20,0,0,True,False,False,False,monthly,True,0,Company_197,HealthTech,IN,2023-01-30,ads,4.0,225.61666666666667,0.0,4.0,7.0,3.4,36.57142857142857,0
S-da198f,A-b07346,2024-11-06,,Basic,51,969,11628,False,False,False,False,annual,True,0,Company_269,HealthTech,US,2024-10-10,partner,10.0,514.5,2.0,10.0,3.0,3.5,42.333333333333336,0
S-c0a7d8,A-0dbdc6,2024-10-26,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,0,Company_366,Cybersecurity,DE,2023-02-12,other,3.0,95.36666666666666,5.0,3.0,4.0,5.0,47.0,1
S-b6aefa,A-6da850,2024-09-01,,Pro,5,245,2940,False,False,False,False,annual,True,0,Company_293,FinTech,IN,2023-10-07,organic,4.0,222.95,6.0,4.0,5.0,4.0,49.0,0
S-d19216,A-17939a,2024-12-28,2024-12-29,Basic,86,1634,19608,False,False,False,True,monthly,True,1,Company_162,HealthTech,US,2024-12-26,organic,6.0,371.43333333333334,8.0,6.0,7.0,4.5,38.0,0
S-330457,A-ad3abd,2024-07-20,,Pro,44,2156,25872,False,False,False,False,monthly,False,0,Company_410,FinTech,US,2023-03-03,event,3.0,125.8,0.0,3.0,3.0,3.0,13.0,1
S-495d33,A-50f3f7,2024-07-24,,Basic,31,589,7068,False,False,False,False,monthly,True,0,Company_140,HealthTech,US,2023-12-22,partner,9.0,433.3,4.0,9.0,6.0,5.0,37.833333333333336,0
S-adf00a,A-de24d5,2024-11-15,,Enterprise,17,3383,40596,False,False,False,False,annual,True,0,Company_231,DevTools,US,2024-11-05,other,3.0,144.7,3.0,3.0,7.0,3.0,43.142857142857146,1
S-a54381,A-149a69,2024-12-05,,Basic,34,646,7752,False,False,False,False,monthly,False,0,Company_302,DevTools,US,2024-10-17,event,7.0,319.18333333333334,2.0,7.0,8.0,4.2,33.875,0
S-21b68e,A-4f18f0,2024-04-25,,Enterprise,25,0,0,True,False,False,False,monthly,True,0,Company_145,DevTools,CA,2024-04-21,other,8.0,430.95,4.0,8.0,5.0,4.0,39.2,0
S-4040a9,A-6f50ae,2024-05-14,,Pro,19,931,11172,False,False,False,False,monthly,False,0,Company_466,FinTech,US,2023-09-21,partner,8.0,401.4,5.0,8.0,5.0,4.5,31.0,0
S-8966c9,A-cd458b,2024-09-26,,Basic,27,513,6156,False,False,False,False,monthly,True,0,Company_430,DevTools,US,2024-06-15,other,8.0,408.0,7.0,8.0,5.0,4.6,38.4,0
S-70275b,A-f45426,2024-08-09,,Basic,20,380,4560,False,False,True,False,annual,True,0,Company_172,HealthTech,US,2024-08-05,organic,5.0,368.26666666666665,2.0,5.0,3.0,4.0,17.0,0
S-6cff51,A-c37601,2024-12-23,,Pro,28,1372,16464,False,False,False,False,annual,True,0,Company_48,EdTech,US,2024-10-31,partner,8.0,345.43333333333334,3.0,8.0,4.0,3.6666666666666665,42.25,0
S-0185ce,A-50f3f7,2024-06-01,,Pro,31,0,0,True,False,False,False,annual,False,0,Company_140,HealthTech,US,2023-12-22,partner,3.0,122.85,3.0,3.0,6.0,5.0,37.833333333333336,1
S-e5bed6,A-05f0e5,2024-11-23,,Pro,58,2842,34104,False,False,False,False,annual,True,0,Company_40,FinTech,US,2023-05-04,partner,5.0,173.01666666666668,5.0,5.0,4.0,4.0,20.0,0
S-3e453b,A-883b7d,2024-04-21,,Pro,17,833,9996,False,False,False,False,annual,False,0,Company_313,Cybersecurity,IN,2024-03-28,other,4.0,170.18333333333334,5.0,4.0,7.0,3.6,25.571428571428573,0
S-c341e1,A-bb2f49,2024-09-04,,Pro,14,686,8232,False,False,False,False,monthly,True,0,Company_356,Cybersecurity,US,2023-05-28,other,2.0,119.36666666666666,4.0,2.0,3.0,4.0,22.333333333333332,1
S-2bef13,A-c16b88,2024-06-10,,Enterprise,45,8955,107460,False,False,False,False,monthly,False,0,Company_431,HealthTech,US,2023-12-02,event,4.0,139.15,0.0,4.0,3.0,3.0,48.333333333333336,0
S-ccf9c8,A-956988,2024-12-14,,Basic,1,19,228,False,False,False,False,monthly,False,0,Company_14,EdTech,UK,2024-11-30,ads,6.0,172.45,5.0,6.0,2.0,3.0,50.5,0
S-8eff6d,A-9b9fe9,2023-11-20,,Pro,9,441,5292,False,False,True,False,annual,True,0,Company_71,EdTech,AU,2023-09-28,other,4.0,212.91666666666666,4.0,4.0,4.0,4.0,33.5,0
S-927235,A-e61e98,2024-01-15,,Basic,19,361,4332,False,False,False,False,monthly,True,0,Company_115,FinTech,US,2023-10-20,partner,2.0,37.6,1.0,2.0,6.0,4.6,30.333333333333332,1
S-0ff1eb,A-cb5333,2024-09-30,,Enterprise,33,6567,78804,False,False,False,False,monthly,True,0,Company_370,DevTools,US,2024-03-26,ads,5.0,139.78333333333333,3.0,5.0,4.0,3.0,30.75,0
S-c287ef,A-6dee43,2024-07-29,,Basic,23,437,5244,False,False,False,False,annual,False,0,Company_478,FinTech,UK,2023-08-12,other,3.0,59.53333333333333,1.0,3.0,5.0,4.333333333333333,44.2,1
S-8eb955,A-bcbe98,2024-08-09,,Basic,46,874,10488,False,False,False,False,monthly,True,0,Company_452,Cybersecurity,US,2024-07-29,other,6.0,329.3833333333333,5.0,6.0,7.0,4.0,38.285714285714285,0
S-0891f1,A-e1b9cd,2024-01-03,,Basic,40,760,9120,False,False,True,False,annual,False,0,Company_484,DevTools,US,2023-02-26,event,7.0,399.31666666666666,11.0,7.0,1.0,3.0,35.0,0
S-266ada,A-794a0b,2024-06-24,,Pro,23,1127,13524,False,False,False,False,monthly,True,0,Company_168,HealthTech,DE,2023-06-02,organic,3.0,217.3,1.0,3.0,0.0,,,0
S-e50f43,A-4a4c2d,2023-09-20,,Enterprise,54,10746,128952,False,False,False,False,annual,True,0,Company_473,DevTools,US,2023-05-02,event,4.0,261.53333333333336,2.0,4.0,5.0,4.25,42.0,0
S-3647aa,A-94d3da,2023-09-09,,Pro,41,0,0,True,False,False,False,monthly,True,0,Company_61,HealthTech,US,2023-05-03,other,7.0,218.88333333333333,1.0,7.0,6.0,3.5,26.833333333333332,0
S-cfb886,A-54d94a,2024-12-19,,Pro,27,1323,15876,False,False,False,False,annual,True,0,Company_385,Cybersecurity,IN,2023-05-01,event,1.0,49.6,0.0,1.0,4.0,3.5,53.75,1
S-15d2d2,A-96bbc6,2024-06-07,,Enterprise,39,7761,93132,False,False,False,False,monthly,True,0,Company_342,Cybersecurity,US,2024-05-07,organic,7.0,427.4,3.0,7.0,3.0,3.3333333333333335,51.333333333333336,0
S-462bd2,A-e7a1e2,2024-10-23,,Enterprise,3,0,0,True,False,False,False,annual,True,0,Company_295,Cybersecurity,US,2024-06-23,event,6.0,459.7,6.0,6.0,1.0,4.0,45.0,0
S-83e7bb,A-781cc0,2024-10-09,,Pro,16,0,0,True,True,False,False,annual,True,0,Company_499,EdTech,US,2024-09-04,organic,5.0,263.1,1.0,5.0,4.0,3.6666666666666665,57.5,0
S-5178de,A-e61e98,2023-12-06,,Pro,40,1960,23520,False,False,False,False,annual,False,0,Company_115,FinTech,US,2023-10-20,partner,10.0,481.95,3.0,10.0,6.0,4.6,30.333333333333332,0
S-375190,A-d4ac0e,2024-06-01,,Pro,25,1225,14700,False,False,False,False,monthly,True,0,Company_364,DevTools,UK,2024-04-20,ads,2.0,106.15,3.0,2.0,4.0,3.5,21.0,1
S-2c5e1c,A-4814a3,2024-12-08,,Enterprise,87,17313,207756,False,False,True,False,monthly,True,0,Company_337,Cybersecurity,IN,2024-09-17,event,4.0,214.01666666666668,6.0,4.0,4.0,4.0,18.75,0
S-84e146,A-d82ef9,2024-07-21,2024-11-24,Basic,53,1007,12084,False,False,False,True,monthly,True,1,Company_355,EdTech,UK,2024-07-02,other,4.0,215.73333333333332,0.0,4.0,5.0,4.25,39.8,0
S-5fea89,A-2e3bad,2023-08-19,,Enterprise,61,12139,145668,False,False,False,False,monthly,True,0,Company_108,FinTech,CA,2023-08-13,other,4.0,192.6,6.0,4.0,5.0,3.5,31.4,0
S-a18bb2,A-09540c,2024-12-22,,Pro,67,3283,39396,False,False,False,False,monthly,True,0,Company_239,Cybersecurity,CA,2023-10-30,event,2.0,193.95,1.0,2.0,2.0,4.5,28.0,1
S-41d4ca,A-90a8c8,2024-09-19,,Pro,21,0,0,True,True,False,False,monthly,True,0,Company_249,FinTech,AU,2024-08-24,organic,3.0,133.61666666666667,1.0,3.0,4.0,3.25,45.0,1
S-c6acda,A-1e1b80,2024-07-10,,Enterprise,50,0,0,True,False,False,False,annual,True,0,Company_416,FinTech,CA,2023-09-12,other,4.0,199.81666666666666,9.0,4.0,6.0,3.2,43.0,0
S-918151,A-855a48,2024-05-29,,Enterprise,27,5373,64476,False,False,False,False,annual,False,0,Company_389,EdTech,US,2023-12-22,partner,8.0,422.0,5.0,8.0,5.0,3.6666666666666665,39.6,0
S-38a5fb,A-6843f2,2024-12-14,,Enterprise,21,4179,50148,False,False,False,False,monthly,True,0,Company_335,HealthTech,CA,2024-12-10,ads,9.0,385.31666666666666,1.0,9.0,2.0,3.0,36.5,0
S-dea1f5,A-bb1eaa,2024-07-14,,Basic,21,399,4788,False,False,True,False,annual,True,0,Company_468,Cybersecurity,US,2024-06-11,organic,3.0,193.38333333333333,2.0,3.0,6.0,4.5,23.5,1
S-fee7b2,A-1986ca,2024-05-07,,Enterprise,31,6169,74028,False,True,False,False,monthly,True,0,Company_197,HealthTech,IN,2023-01-30,ads,7.0,358.95,7.0,7.0,7.0,3.4,36.57142857142857,0
S-875645,A-2d1036,2024-09-24,,Basic,69,1311,15732,False,False,False,False,monthly,True,0,Company_399,FinTech,US,2024-06-14,ads,8.0,386.18333333333334,6.0,8.0,5.0,4.6,37.8,0
S-f018e9,A-019782,2024-06-25,,Basic,14,266,3192,False,False,False,False,annual,True,0,Company_142,DevTools,FR,2023-04-19,event,9.0,619.8833333333333,9.0,9.0,2.0,3.0,10.0,0
S-8a74bb,A-ac9111,2024-10-30,,Enterprise,36,0,0,True,False,False,False,monthly,True,0,Company_487,HealthTech,US,2023-08-12,event,5.0,333.05,4.0,5.0,3.0,5.0,24.666666666666668,0
S-2aa395,A-c45b23,2024-07-31,,Basic,5,95,1140,False,False,False,False,monthly,False,0,Company_75,FinTech,UK,2023-12-08,partner,4.0,250.6,7.0,4.0,3.0,3.0,36.666666666666664,0
S-7de656,A-f17767,2023-02-15,2023-08-25,Pro,14,686,8232,False,False,False,True,annual,True,1,Company_123,DevTools,US,2023-01-30,event,5.0,240.08333333333334,3.0,5.0,3.0,4.0,36.333333333333336,0
S-f2ccdd,A-956988,2024-12-30,,Enterprise,32,6368,76416,False,False,False,False,annual,True,0,Company_14,EdTech,UK,2024-11-30,ads,1.0,87.3,0.0,1.0,2.0,3.0,50.5,1
S-e2fd71,A-158f4e,2023-11-29,,Basic,61,1159,13908,False,False,False,False,monthly,True,0,Company_180,FinTech,IN,2023-03-03,other,5.0,188.16666666666666,0.0,5.0,5.0,4.333333333333333,27.6,0
S-9b493e,A-5b051a,2024-11-23,,Basic,22,418,5016,False,False,False,False,monthly,True,0,Company_181,Cybersecurity,US,2024-08-05,event,7.0,277.5,9.0,7.0,1.0,3.0,2.0,0
S-742e23,A-aa9511,2024-06-23,,Pro,23,1127,13524,False,False,False,False,annual,True,0,Company_203,DevTools,US,2023-10-10,other,5.0,312.0,0.0,5.0,2.0,4.0,56.5,0
S-e7fe6f,A-35083d,2024-07-22,,Pro,42,2058,24696,False,True,False,False,annual,True,0,Company_27,HealthTech,IN,2023-04-28,partner,3.0,167.6,3.0,3.0,4.0,5.0,49.75,1
S-2940a5,A-b2225d,2024-04-02,,Enterprise,47,0,0,True,False,True,False,annual,False,0,Company_50,FinTech,US,2024-03-08,ads,5.0,450.5,9.0,5.0,2.0,3.0,42.0,0
S-0fc93f,A-5fe118,2024-12-04,,Basic,39,741,8892,False,False,False,False,annual,False,0,Company_374,Cybersecurity,US,2024-11-07,other,5.0,293.46666666666664,4.0,5.0,1.0,4.0,19.0,0
S-81a509,A-8b25f2,2024-09-10,,Basic,11,209,2508,False,True,False,False,annual,True,0,Company_96,Cybersecurity,US,2024-02-17,ads,5.0,294.8,7.0,5.0,2.0,4.0,35.5,0
S-62f5b1,A-20736a,2024-11-23,,Enterprise,50,9950,119400,False,True,False,False,annual,True,0,Company_271,EdTech,IN,2024-03-16,organic,4.0,224.43333333333334,2.0,4.0,4.0,3.75,42.25,0
S-a801d1,A-4c38bc,2024-04-03,,Enterprise,36,7164,85968,False,False,False,False,monthly,True,0,Company_55,HealthTech,UK,2024-03-09,event,8.0,362.51666666666665,2.0,8.0,3.0,3.5,48.333333333333336,0
S-ad1e4a,A-d3c88e,2024-11-01,,Basic,16,0,0,True,True,False,False,monthly,True,0,Company_490,DevTools,US,2024-10-18,event,5.0,233.08333333333334,7.0,5.0,3.0,4.0,58.0,0
S-ad3ef7,A-35083d,2023-06-03,,Enterprise,19,0,0,True,False,False,False,annual,True,0,Company_27,HealthTech,IN,2023-04-28,partner,6.0,497.85,1.0,6.0,4.0,5.0,49.75,0
S-a5a40b,A-180abf,2023-09-16,2023-11-06,Enterprise,64,12736,152832,False,False,False,True,annual,False,1,Company_122,DevTools,US,2023-08-14,event,9.0,592.8166666666667,8.0,9.0,3.0,3.0,36.333333333333336,0
S-05b245,A-e61e98,2024-09-01,,Enterprise,34,6766,81192,False,False,False,False,annual,True,0,Company_115,FinTech,US,2023-10-20,partner,8.0,309.1166666666667,3.0,7.0,6.0,4.6,30.333333333333332,0
S-3cc641,A-3be56b,2024-05-14,,Basic,7,133,1596,False,True,False,False,monthly,False,0,Company_200,HealthTech,IN,2023-10-26,event,2.0,160.6,1.0,2.0,4.0,3.5,40.25,1
S-f973d4,A-5247b3,2024-07-27,,Pro,24,1176,14112,False,True,False,False,monthly,True,0,Company_375,FinTech,UK,2024-03-12,partner,6.0,306.53333333333336,1.0,6.0,5.0,4.0,45.8,0
S-f25e72,A-66224b,2024-11-13,,Pro,92,4508,54096,False,False,False,False,annual,True,0,Company_87,HealthTech,US,2024-10-18,other,4.0,226.25,1.0,4.0,6.0,3.5,39.833333333333336,0
S-4f81c2,A-ed510f,2024-09-18,,Pro,42,2058,24696,False,False,False,False,monthly,False,0,Company_361,Cybersecurity,IN,2023-01-17,partner,3.0,163.78333333333333,0.0,3.0,9.0,4.0,44.55555555555556,1
S-b65ff3,A-c37601,2024-11-11,,Enterprise,6,1194,14328,False,False,False,False,annual,True,0,Company_48,EdTech,US,2024-10-31,partner,2.0,128.16666666666666,0.0,2.0,4.0,3.6666666666666665,42.25,1
S-5f5b36,A-d42431,2024-08-26,,Enterprise,22,4378,52536,False,False,False,False,monthly,True,0,Company_378,FinTech,FR,2024-06-09,ads,4.0,178.9,8.0,4.0,4.0,4.0,24.25,0
S-e5c35c,A-66224b,2024-11-27,,Enterprise,92,18308,219696,False,False,False,False,monthly,True,0,Company_87,HealthTech,US,2024-10-18,other,4.0,230.61666666666667,0.0,4.0,6.0,3.5,39.833333333333336,0
S-bc66af,A-157070,2024-02-12,2024-10-02,Pro,18,882,10584,False,False,False,True,monthly,True,1,Company_85,FinTech,US,2023-11-09,ads,7.0,441.4166666666667,0.0,7.0,3.0,3.0,42.333333333333336,0
S-eff39c,A-118f1c,2024-10-31,,Enterprise,32,6368,76416,False,False,False,False,annual,True,0,Company_492,Cybersecurity,US,2024-10-31,other,4.0,142.26666666666668,4.0,4.0,1.0,3.0,64.0,0
S-3c0075,A-9123ac,2024-05-27,,Basic,11,209,2508,False,False,False,False,monthly,True,0,Company_219,Cybersecurity,DE,2023-06-20,organic,6.0,251.56666666666666,2.0,6.0,6.0,4.2,38.833333333333336,0
S-aaaa83,A-712533,2024-04-26,,Basic,45,0,0,True,False,False,False,monthly,True,0,Company_498,EdTech,US,2023-07-31,organic,5.0,163.63333333333333,1.0,5.0,5.0,3.75,37.4,0
